Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R1,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-6.01895,4.421766524,44.21766524,0.004177842,0.184734422,38.45180452,160.6455666,82.228,0.271878031,2.718780315,0.007829217,0.02128592,2.364258914,18.51029534,1.099057311,0.396304304
R2,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,2.28153,0.271878031,2.718780315,,,,,1.089334715,0.36713595
R2,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,2.24598,0.271878031,2.718780315,,,,,1.089334715,0.367122975
R2,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-2.09286,4.421766524,44.21766524,0.006022923,0.266319588,38.45180452,231.5922535,81.1546,0.271878031,2.718780315,0.007652811,0.020806311,2.364258914,18.09322602,1.10335054,0.395912789
R2,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-3.57658,4.421766524,44.21766524,0.005325643,0.235487503,38.45180452,204.7805864,99.6632,0.271878031,2.718780315,0.00945206,0.025698074,2.364258914,22.3471167,1.101728117,0.402663244
R3,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,2.08056,0.271878031,2.718780315,,,,,1.089334715,0.367062604
R3,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,2.027,0.271878031,2.718780315,,,,,1.089334715,0.367043057
R3,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-4.66215,4.421766524,44.21766524,0.004815475,0.212929077,38.45180452,185.1637169,60.9933,0.271878031,2.718780315,0.00571601,0.015540576,2.364258914,13.51412764,1.100541031,0.38855852
R3,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-4.97239,4.421766524,44.21766524,0.004669677,0.20648221,38.45180452,179.5575031,73.3039,0.271878031,2.718780315,0.006915607,0.018802016,2.364258914,16.35028551,1.100201774,0.393049206
R4,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,2.70401,0.271878031,2.718780315,,,,,1.089334715,0.367290136
R4,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,1.9124,0.271878031,2.718780315,,,,,1.089334715,0.367001233
R4,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-2.28116,4.421766524,44.21766524,0.005934431,0.262406665,38.45180452,228.1895651,77.4748,0.271878031,2.718780315,0.007255077,0.019724959,2.364258914,17.15287944,1.10314464,0.394570584
R4,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-8.377,4.421766524,44.21766524,0.003069668,0.135733533,38.45180452,118.0342573,48.97,0.271878031,2.718780315,0.00456569,0.012413109,2.364258914,10.79447395,1.096478574,0.384172246
R1,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.15808,0.347024328,3.470243279,,,,,1.090336909,0.36745585
R1,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,2.52791,0.347024328,3.470243279,,,,,1.090336909,0.367225867
R1,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-9.63387,3.824074403,38.24074403,0.00204927,0.078365608,66.80286198,136.897098,28.4275,0.347024328,3.470243279,0.002452022,0.008509114,6.062177623,14.86459554,1.09510402,0.376677149
R1,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.7513,3.824074403,38.24074403,0.000583591,0.022316947,66.80286198,38.98553717,33.6802,0.347024328,3.470243279,0.003022683,0.010489445,6.062177623,18.32404055,1.091694533,0.378593746
R2,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.72438,0.347024328,3.470243279,,,,,1.090336909,0.367662523
R2,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.83469,0.347024328,3.470243279,,,,,1.090336909,0.367702781
R2,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.3476,3.824074403,38.24074403,0.001243549,0.047554244,66.80286198,83.07264033,31.2746,0.347024328,3.470243279,0.002673487,0.009277651,6.062177623,16.20715403,1.093229768,0.377716004
R2,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.5039,3.824074403,38.24074403,0.000699907,0.026764983,66.80286198,46.75582236,21.6093,0.347024328,3.470243279,0.001724876,0.005985738,6.062177623,10.45650183,1.09196512,0.374189224
R3,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.15539,0.347024328,3.470243279,,,,,1.090336909,0.367454869
R3,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.27799,0.347024328,3.470243279,,,,,1.090336909,0.367499612
R3,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.0022,3.824074403,38.24074403,0.001405941,0.053764233,66.80286198,93.92088812,23.9659,0.347024328,3.470243279,0.002019351,0.007007639,6.062177623,12.24166338,1.093607527,0.375049149
R3,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.3023,3.824074403,38.24074403,0.000794691,0.030389574,66.80286198,53.08763115,23.9736,0.347024328,3.470243279,0.002008225,0.006969031,6.062177623,12.17421894,1.092185612,0.375051959
R4,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.84191,0.347024328,3.470243279,,,,,1.090336909,0.367705415
R4,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.824074403,38.24074403,,,,,3.44565,0.347024328,3.470243279,,,,,1.090336909,0.3675608
R4,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.7384,3.824074403,38.24074403,0.001059812,0.040528002,66.80286198,70.79847924,24.1298,0.347024328,3.470243279,0.001968769,0.006832109,6.062177623,11.93503023,1.092802353,0.375108956
R4,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.7511,3.824074403,38.24074403,0.001053841,0.040299667,66.80286198,70.39960042,29.9057,0.347024328,3.470243279,0.002567627,0.008910291,6.062177623,15.56541135,1.092788463,0.37721652
R1,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.21582,0.310559402,3.105594025,,,,,1.091147565,0.367841874
R1,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,2.92285,0.310559402,3.105594025,,,,,1.091147565,0.367370002
R1,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.2965,3.261489502,32.61489502,0.000919426,0.029986997,130.7994998,120.2605201,23.6237,0.310559402,3.105594025,0.00188344,0.005849201,12.45474329,23.4577645,1.093285656,0.374924281
R1,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.513,3.261489502,32.61489502,0.000347282,0.011326567,130.7994998,45.42431522,12.7994,0.310559402,3.105594025,0.000958351,0.002976249,12.45474329,11.93601347,1.091955167,0.370974355
R2,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.17919,0.310559402,3.105594025,,,,,1.091147565,0.367828506
R2,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.159,0.310559402,3.105594025,,,,,1.091147565,0.367821138
R2,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.1762,3.261489502,32.61489502,0.001446326,0.047171773,130.7994998,189.1787283,11.8347,0.310559402,3.105594025,0.000742927,0.002307231,12.45474329,9.252969019,1.094510899,0.370622309
R2,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.007,3.261489502,32.61489502,0.000585264,0.019088324,130.7994998,76.5522393,12.4905,0.310559402,3.105594025,0.000808527,0.002510957,12.45474329,10.06999669,1.092508584,0.370861629
R3,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.54675,0.310559402,3.105594025,,,,,1.091147565,0.367962647
R3,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.71841,0.310559402,3.105594025,,,,,1.091147565,0.368025294
R3,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.2877,3.261489502,32.61489502,0.000923565,0.030121984,130.7994998,120.8018753,18.3407,0.310559402,3.105594025,0.001338679,0.004157392,12.45474329,16.67289898,1.09329528,0.372996486
R3,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.1929,3.261489502,32.61489502,0.001438472,0.046915605,130.7994998,188.1513837,27.6782,0.310559402,3.105594025,0.002228244,0.006920023,12.45474329,27.75221287,1.094492635,0.376403739
R4,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,4.84249,0.310559402,3.105594025,,,,,1.091147565,0.368070577
R4,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.261489502,32.61489502,,,,,3.9157,0.310559402,3.105594025,,,,,1.091147565,0.367732345
R4,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.5464,3.261489502,32.61489502,0.000801893,0.026153671,130.7994998,104.8872627,16.0797,0.310559402,3.105594025,0.001090583,0.003386907,12.45474329,13.58292908,1.093012342,0.372171412
R4,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.2104,3.261489502,32.61489502,0.000489601,0.015968282,130.7994998,64.03955204,19.0536,0.310559402,3.105594025,0.001469017,0.004562169,12.45474329,18.29622561,1.092286124,0.373256631
R1,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.11752,0.409492075,0.604763771,,,,,1.088921493,0.367806
R1,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,3.58935,0.409492075,0.604763771,,,,,1.088921493,0.367613243
R1,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,22.1214,4.272721507,6.310225104,0.01757693,0.110914386,2.782353533,48.90523359,178.19,0.409492075,0.604763771,0.016892725,0.010216108,0.266657146,4.504565883,1.129820903,0.431293356
R1,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,14.0673,4.272721507,6.310225104,0.013792547,0.087034078,2.782353533,38.37574273,223.147,0.409492075,0.604763771,0.021305705,0.012884919,0.266657146,5.681318549,1.121017955,0.447676837
R2,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.14491,0.409492075,0.604763771,,,,,1.088921493,0.367815996
R2,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.00825,0.409492075,0.604763771,,,,,1.088921493,0.367766121
R2,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,35.3298,4.272721507,6.310225104,0.023783166,0.150077129,2.782353533,66.17317504,285.876,0.409492075,0.604763771,0.027340442,0.016534509,0.266657146,7.290524209,1.144253991,0.47052788
R2,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,18.93,4.272721507,6.310225104,0.016077386,0.101451924,2.782353533,44.73297137,317.827,0.409492075,0.604763771,0.030453968,0.018417456,0.266657146,8.120768113,1.126332963,0.482163021
R3,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.33414,0.409492075,0.604763771,,,,,1.088921493,0.367885055
R3,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,3.64292,0.409492075,0.604763771,,,,,1.088921493,0.367632794
R3,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.856,4.272721507,6.310225104,0.013693264,0.086407576,2.782353533,38.09950063,167.646,0.409492075,0.604763771,0.015848803,0.009584782,0.266657146,4.226196454,1.120786988,0.427450073
R3,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.1741,4.272721507,6.310225104,0.013372859,0.084385751,2.782353533,37.20802178,206.036,0.409492075,0.604763771,0.019640171,0.011877664,0.266657146,5.237191859,1.120041612,0.441441786
R4,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.48537,0.409492075,0.604763771,,,,,1.088921493,0.367940246
R4,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,4.272721507,6.310225104,,,,,4.24833,0.409492075,0.604763771,,,,,1.088921493,0.367853739
R4,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,15.976,4.272721507,6.310225104,0.014689389,0.09269335,2.782353533,40.87107296,161.949,0.409492075,0.604763771,0.015281478,0.009241684,0.266657146,4.074915328,1.123104263,0.425373395
R4,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,12.5602,4.272721507,6.310225104,0.013084406,0.082565545,2.782353533,36.40544242,210.481,0.409492075,0.604763771,0.020013939,0.012103705,0.266657146,5.336859924,1.119370555,0.443061568
R1,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,3.91219,0.422542717,0.627577671,,,,,1.089957116,0.367731064
R1,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,3.84835,0.422542717,0.627577671,,,,,1.089957116,0.367707766
R1,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-6.52497,4.266763887,6.337171686,0.003673595,0.023280201,5.510822101,20.24452739,47.6609,0.422542717,0.627577671,0.004245474,0.002664365,0.545743286,2.316938998,1.098503944,0.383694644
R1,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.87204,4.266763887,6.337171686,0.003040365,0.019267314,5.510822101,16.75490966,58.6783,0.422542717,0.627577671,0.00532079,0.003339209,0.545743286,2.903785332,1.097030804,0.387714005
R2,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,5.93168,0.422542717,0.627577671,,,,,1.089957116,0.368468074
R2,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,3.80906,0.422542717,0.627577671,,,,,1.089957116,0.367693427
R2,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.02698,4.266763887,6.337171686,0.00343761,0.021784726,5.510822101,18.94405822,46.5341,0.422542717,0.627577671,0.003940923,0.002473235,0.545743286,2.150732445,1.097954957,0.383283547
R2,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.31123,4.266763887,6.337171686,0.002833911,0.017958978,5.510822101,15.61717723,54.6533,0.422542717,0.627577671,0.004933991,0.003096463,0.545743286,2.692692505,1.096550501,0.386245644
R3,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,4.57684,0.422542717,0.627577671,,,,,1.089957116,0.367973628
R3,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,4.45654,0.422542717,0.627577671,,,,,1.089957116,0.367929725
R3,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.35926,4.266763887,6.337171686,0.002811333,0.017815898,5.510822101,15.49275435,36.2236,0.422542717,0.627577671,0.003071272,0.001927461,0.545743286,1.676125811,1.096497975,0.379521752
R3,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.38205,4.266763887,6.337171686,0.003270699,0.020726982,5.510822101,18.02424072,59.0114,0.422542717,0.627577671,0.005294407,0.003322652,0.545743286,2.889387141,1.097566657,0.387835521
R4,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,4.81041,0.422542717,0.627577671,,,,,1.089957116,0.36805887
R4,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.266763887,6.337171686,,,,,4.29452,0.422542717,0.627577671,,,,,1.089957116,0.367870596
R4,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-5.16547,4.266763887,6.337171686,0.004312668,0.027330117,5.510822101,23.76634534,56.3829,0.422542717,0.627577671,0.005005148,0.003141119,0.545743286,2.73152579,1.099990634,0.386876625
R4,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.12023,4.266763887,6.337171686,0.002923696,0.018527962,5.510822101,16.1119674,50.3212,0.422542717,0.627577671,0.004466699,0.002803201,0.545743286,2.437671113,1.096759381,0.384665202
R1,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,2.68594,1.365339613,0.60928505,,,,,1.085465099,0.367283541
R1,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,4.07699,1.365339613,0.60928505,,,,,1.085465099,0.367791208
R1,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,76.864,27.39035313,12.22299019,0.044717215,0.546578076,5.3894559,241.0014567,611.533,1.365339613,0.60928505,0.059076871,0.035994654,0.268650703,15.87104286,1.189611812,0.588990456
R1,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,65.0633,27.39035313,12.22299019,0.039180636,0.47890453,5.3894559,211.1623104,473.438,1.365339613,0.60928505,0.045548586,0.027752073,0.268650703,12.23665973,1.176728978,0.5387908
R2,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,0.938454,1.365339613,0.60928505,,,,,1.085465099,0.366645784
R2,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,2.09741,1.365339613,0.60928505,,,,,1.085465099,0.367068754
R2,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,46.9539,27.39035313,12.22299019,0.030684181,0.375052444,5.3894559,165.3710408,691.68,1.365339613,0.60928505,0.067011789,0.040829281,0.268650703,18.00276435,1.156952396,0.618101891
R2,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,35.5864,27.39035313,12.22299019,0.025350849,0.309863173,5.3894559,136.6272802,466.748,1.365339613,0.60928505,0.045082808,0.027468281,0.268650703,12.11152819,1.144534341,0.536357594
R3,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,3.69415,1.365339613,0.60928505,,,,,1.085465099,0.36765149
R3,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,1.54056,1.365339613,0.60928505,,,,,1.085465099,0.366865528
R3,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,77.4572,27.39035313,12.22299019,0.044995529,0.549979904,5.3894559,242.501417,635.833,1.365339613,0.60928505,0.061342891,0.037375306,0.268650703,16.47981079,1.19025932,0.597818637
R3,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,68.567,27.39035313,12.22299019,0.04082448,0.49899722,5.3894559,220.0217354,515.453,1.365339613,0.60928505,0.049859755,0.030378803,0.268650703,13.39485813,1.18055432,0.554069264
R4,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,1.98129,1.365339613,0.60928505,,,,,1.085465099,0.367026375
R4,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.39035313,12.22299019,,,,,4.44178,1.365339613,0.60928505,,,,,1.085465099,0.367924338
R4,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,24.718,27.39035313,12.22299019,0.020251681,0.247536093,5.3894559,109.1455395,335.921,1.365339613,0.60928505,0.032400196,0.019740955,0.268650703,8.704335537,1.132658594,0.488750849
R4,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,96.679,27.39035313,12.22299019,0.054013892,0.660211277,5.3894559,291.1054914,681.848,1.365339613,0.60928505,0.065740416,0.040054653,0.268650703,17.66120894,1.21123631,0.614531575
R1,H4,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,4.53,1.189390457,0.325415289,,,,,1.086327907,0.367956534
R1,H4,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,14.215,1.189390457,0.325415289,,,,,1.086327907,0.371490944
R1,H4,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-15.7344,25.30540549,6.923517679,0.000902736,0.006250107,6.020710205,5.435110783,247.847,1.189390457,0.325415289,0.02361345,0.007684178,0.28298204,6.68218216,1.088431741,0.456675853
R1,H4,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-1.9563,25.30540549,6.923517679,0.007369452,0.05102253,6.020710205,44.36933346,141.916,1.189390457,0.325415289,0.012404797,0.004036711,0.28298204,3.510334849,1.103499863,0.418070252
R2,H4,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,4.40517,1.189390457,0.325415289,,,,,1.086327907,0.367910977
R2,H4,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,7.11595,1.189390457,0.325415289,,,,,1.086327907,0.368900266
R2,H4,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,2.60107,25.30540549,6.923517679,0.009508442,0.065831864,6.020710205,57.247572,191.19,1.189390457,0.325415289,0.018126891,0.005898768,0.28298204,5.129584609,1.108482923,0.436031443
