Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R3,H4,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,35.5946,5.470319171,54.70319171,0.024325732,1.273842485,23.08964583,561.6725363,308.671,0.400559019,4.005590192,0.029810738,0.119210565,1.763232098,52.56324937,1.1445433,0.478829089
R4,H4,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,4.888491324,48.88491324,,,,,1.82884,0.388026004,3.880260044,,,,,1.08792384,0.366970738
R4,H4,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.661090329,56.61090329,,,,,1.46023,0.414852041,4.148520414,,,,,1.08792384,0.366836211
R4,H4,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,24.3759,6.106185852,61.06185852,0.019056656,0.997921772,23.08964583,440.0114294,225.394,0.472759597,4.727595967,0.021690885,0.086739977,1.763232098,38.24606516,1.13228474,0.448495559
R4,H4,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,34.4512,5.389474259,53.89474259,0.023788712,1.24572089,23.08964583,549.2729437,311.635,0.399396561,3.99396561,0.030092903,0.120338921,1.763232098,53.06077306,1.143294058,0.479908381
R1,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.275406568,42.75406568,,,,,1.818,0.344708534,3.447085341,,,,,1.089334715,0.366966782
R1,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.696140072,46.96140072,,,,,1.53094,0.353177936,3.53177936,,,,,1.089334715,0.366862017
R1,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-0.767636,4.187022211,41.87022211,0.006645717,0.293858086,38.45180452,255.5398075,72.2852,0.330083152,3.300831515,0.006836908,0.01858805,2.364258914,16.16421976,1.104799605,0.392677618
R1,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-6.01895,4.648893926,46.48893926,0.004177842,0.184734422,38.45180452,160.6455666,82.228,0.342837503,3.428375033,0.007829217,0.02128592,2.364258914,18.51029534,1.099057311,0.396304304
R2,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.379924408,43.79924408,,,,,2.28153,0.335852514,3.358525139,,,,,1.089334715,0.36713595
R2,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.07586518,40.7586518,,,,,2.24598,0.329870122,3.298701225,,,,,1.089334715,0.367122975
R2,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-2.09286,4.328890083,43.28890083,0.006022923,0.266319588,38.45180452,231.5922535,81.1546,0.345438466,3.454384659,0.007652811,0.020806311,2.364258914,18.09322602,1.10335054,0.395912789
R2,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-3.57658,4.377293949,43.77293949,0.005325643,0.235487503,38.45180452,204.7805864,99.6632,0.356426686,3.564266862,0.00945206,0.025698074,2.364258914,22.3471167,1.101728117,0.402663244
R3,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.775610939,47.75610939,,,,,2.08056,0.367204852,3.672048517,,,,,1.089334715,0.367062604
R3,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.500424632,45.00424632,,,,,2.027,0.337497686,3.374976862,,,,,1.089334715,0.367043057
R3,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-4.66215,4.589230034,45.89230034,0.004815475,0.212929077,38.45180452,185.1637169,60.9933,0.34817398,3.481739802,0.00571601,0.015540576,2.364258914,13.51412764,1.100541031,0.38855852
R3,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-4.97239,4.558449699,45.58449699,0.004669677,0.20648221,38.45180452,179.5575031,73.3039,0.363869818,3.638698183,0.006915607,0.018802016,2.364258914,16.35028551,1.100201774,0.393049206
R4,H4,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.357822342,43.57822342,,,,,2.70401,0.354204296,3.542042962,,,,,1.089334715,0.367290136
R4,H4,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,5.015089844,50.15089844,,,,,1.9124,0.391643064,3.916430645,,,,,1.089334715,0.367001233
R4,H4,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-2.28116,4.924720506,49.24720506,0.005934431,0.262406665,38.45180452,228.1895651,77.4748,0.389913305,3.899133046,0.007255077,0.019724959,2.364258914,17.15287944,1.10314464,0.394570584
R4,H4,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-8.377,4.09,40.9,0.003069668,0.135733533,38.45180452,118.0342573,48.97,0.33,3.3,0.00456569,0.012413109,2.364258914,10.79447395,1.096478574,0.384172246
R1,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.544923582,35.44923582,,,,,3.15808,0.303560716,3.035607158,,,,,1.090336909,0.36745585
R1,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.984542444,39.84542444,,,,,2.52791,0.325442532,3.25442532,,,,,1.090336909,0.367225867
R1,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-9.63387,3.641278098,36.41278098,0.00204927,0.078365608,66.80286198,136.897098,28.4275,0.316027823,3.16027823,0.002452022,0.008509114,6.062177623,14.86459554,1.09510402,0.376677149
R1,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.7513,4.258436799,42.58436799,0.000583591,0.022316947,66.80286198,38.98553717,33.6802,0.323621714,3.23621714,0.003022683,0.010489445,6.062177623,18.32404055,1.091694533,0.378593746
R2,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.6780035,36.780035,,,,,3.72438,0.321625949,3.216259491,,,,,1.090336909,0.367662523
R2,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.396680746,33.96680746,,,,,3.83469,0.294931355,2.949313545,,,,,1.090336909,0.367702781
R2,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.3476,3.955070759,39.55070759,0.001243549,0.047554244,66.80286198,83.07264033,31.2746,0.314157886,3.141578857,0.002673487,0.009277651,6.062177623,16.20715403,1.093229768,0.377716004
R2,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.5039,3.540006142,35.40006142,0.000699907,0.026764983,66.80286198,46.75582236,21.6093,0.296507657,2.965076573,0.001724876,0.005985738,6.062177623,10.45650183,1.09196512,0.374189224
R3,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.123896496,41.23896496,,,,,3.15539,0.343167864,3.431678644,,,,,1.090336909,0.367454869
R3,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.002357052,40.02357052,,,,,3.27799,0.333785375,3.337853751,,,,,1.090336909,0.367499612
R3,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.0022,3.980288357,39.80288357,0.001405941,0.053764233,66.80286198,93.92088812,23.9659,0.337365082,3.373650818,0.002019351,0.007007639,6.062177623,12.24166338,1.093607527,0.375049149
R3,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-12.3023,4.073754295,40.73754295,0.000794691,0.030389574,66.80286198,53.08763115,23.9736,0.328598732,3.285987315,0.002008225,0.006969031,6.062177623,12.17421894,1.092185612,0.375051959
R4,H4,F,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,3.519795801,35.19795801,,,,,3.84191,0.291986048,2.919860484,,,,,1.090336909,0.367705415
R4,H4,NF,B,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-13.99257,4.106683897,41.06683897,,,,,3.44565,0.34272708,3.427270797,,,,,1.090336909,0.3675608
R4,H4,F,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.7384,4.321840268,43.21840268,0.001059812,0.040528002,66.80286198,70.79847924,24.1298,0.354417768,3.544177675,0.001968769,0.006832109,6.062177623,11.93503023,1.092802353,0.375108956
R4,H4,NF,E,10-May,BULK,1.112112849,1570.796327,100,1746.902778,-11.7511,4.04573851,40.4573851,0.001053841,0.040299667,66.80286198,70.39960042,29.9057,0.32401099,3.240109899,0.002567627,0.008910291,6.062177623,15.56541135,1.092788463,0.37721652
R1,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.155003452,31.55003452,,,,,4.21582,0.273445321,2.734453207,,,,,1.091147565,0.367841874
R1,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.371835427,33.71835427,,,,,2.92285,0.267132023,2.671320227,,,,,1.091147565,0.367370002
R1,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.2965,3.511544026,35.11544026,0.000919426,0.029986997,130.7994998,120.2605201,23.6237,0.278997731,2.789977313,0.00188344,0.005849201,12.45474329,23.4577645,1.093285656,0.374924281
R1,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.513,3.239572539,32.39572539,0.000347282,0.011326567,130.7994998,45.42431522,12.7994,0.251912284,2.519122837,0.000958351,0.002976249,12.45474329,11.93601347,1.091955167,0.370974355
R2,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.667437816,36.67437816,,,,,4.17919,0.316705457,3.167054568,,,,,1.091147565,0.367828506
R2,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.168100385,31.68100385,,,,,4.159,0.278187053,2.781870533,,,,,1.091147565,0.367821138
R2,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.1762,3.206133532,32.06133532,0.001446326,0.047171773,130.7994998,189.1787283,11.8347,0.285322741,2.853227413,0.000742927,0.002307231,12.45474329,9.252969019,1.094510899,0.370622309
R2,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.007,3.130752637,31.30752637,0.000585264,0.019088324,130.7994998,76.5522393,12.4905,0.260723034,2.607230341,0.000808527,0.002510957,12.45474329,10.06999669,1.092508584,0.370861629
R3,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.344223823,33.44223823,,,,,4.54675,0.287298128,2.872981285,,,,,1.091147565,0.367962647
R3,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.3687814,33.687814,,,,,4.71841,0.29033868,2.9033868,,,,,1.091147565,0.368025294
R3,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.2877,3.732597872,37.32597872,0.000923565,0.030121984,130.7994998,120.8018753,18.3407,0.29073804,2.907380403,0.001338679,0.004157392,12.45474329,16.67289898,1.09329528,0.372996486
R3,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-10.1929,3.524906316,35.24906316,0.001438472,0.046915605,130.7994998,188.1513837,27.6782,0.284666061,2.846660613,0.002228244,0.006920023,12.45474329,27.75221287,1.094492635,0.376403739
R4,H4,F,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.212171954,32.12171954,,,,,4.84249,0.284530895,2.845308952,,,,,1.091147565,0.368070577
R4,H4,NF,B,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-13.251395,3.646101043,36.46101043,,,,,3.9157,0.291807528,2.918075284,,,,,1.091147565,0.367732345
R4,H4,F,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-11.5464,3.582732058,35.82732058,0.000801893,0.026153671,130.7994998,104.8872627,16.0797,0.302820905,3.028209054,0.001090583,0.003386907,12.45474329,13.58292908,1.093012342,0.372171412
R4,H4,NF,E,20-Oct,BULK,1.276557041,3141.592654,100,4010.422222,-12.2104,3.701445331,37.01445331,0.000489601,0.015968282,130.7994998,64.03955204,19.0536,0.291621229,2.916212289,0.001469017,0.004562169,12.45474329,18.29622561,1.092286124,0.373256631
R1,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.6060215,5.325600409,,,,,4.11752,0.343989309,0.508025148,,,,,1.088921493,0.367806
R1,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.481884077,5.142266419,,,,,3.58935,0.317291912,0.468596745,,,,,1.088921493,0.367613243
R1,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,22.1214,4.602117951,6.796698588,0.01757693,0.110914386,2.782353533,48.90523359,178.19,0.420815518,0.621486947,0.016892725,0.010216108,0.266657146,4.504565883,1.129820903,0.431293356
R1,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,14.0673,4.869076866,7.190960383,0.013792547,0.087034078,2.782353533,38.37574273,223.147,0.416161778,0.61461401,0.021305705,0.012884919,0.266657146,5.681318549,1.121017955,0.447676837
R2,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.342333821,4.936169782,,,,,4.14491,0.316703048,0.467727073,,,,,1.088921493,0.367815996
R2,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.506381192,5.178445305,,,,,4.00825,0.324319597,0.478975675,,,,,1.088921493,0.367766121
R2,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,35.3298,5.100057729,7.532087517,0.023783166,0.150077129,2.782353533,66.17317504,285.876,0.433825217,0.640700493,0.027340442,0.016534509,0.266657146,7.290524209,1.144253991,0.47052788
R2,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,18.93,4.57,6.749264769,0.016077386,0.101451924,2.782353533,44.73297137,317.827,0.46,0.679357066,0.030453968,0.018417456,0.266657146,8.120768113,1.126332963,0.482163021
R3,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.904928588,5.767045284,,,,,4.33414,0.341186864,0.503886319,,,,,1.088921493,0.367885055
R3,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,0.003824046,0.005647592,,,,,3.64292,0.000345392,0.000510097,,,,,1.088921493,0.367632794
R3,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.856,4.32,6.380048972,0.013693264,0.086407576,2.782353533,38.09950063,167.646,0.42,0.620282539,0.015848803,0.009584782,0.266657146,4.226196454,1.120786988,0.427450073
R3,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,13.1741,4.650675052,6.868410784,0.013372859,0.084385751,2.782353533,37.20802178,206.036,0.416950348,0.61577862,0.019640171,0.011877664,0.266657146,5.237191859,1.120041612,0.441441786
R4,H4,F,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.328048456,4.915072253,,,,,4.48537,0.303588369,0.448358486,,,,,1.088921493,0.367940246
R4,H4,NF,B,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,-15.2866425,3.793779089,5.60289268,,,,,4.24833,0.345199958,0.50981311,,,,,1.088921493,0.367853739
R4,H4,F,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,15.976,4.14,6.114213598,0.014689389,0.09269335,2.782353533,40.87107296,161.949,0.43,0.635051171,0.015281478,0.009241684,0.266657146,4.074915328,1.123104263,0.425373395
R4,H4,NF,E,0-2,CLAY,0.701758354,628.3185307,14.76863188,65.11900034,12.5602,4.991826487,7.372244779,0.013084406,0.082565545,2.782353533,36.40544242,210.481,0.425326183,0.628148582,0.020013939,0.012103705,0.266657146,5.336859924,1.119370555,0.443061568
R1,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.56768971,5.298878216,,,,,3.91219,0.313891664,0.466204696,,,,,1.089957116,0.367731064
R1,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.834821452,5.695633169,,,,,3.84835,0.343036233,0.509491399,,,,,1.089957116,0.367707766
R1,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-6.52497,4.033581984,5.990840416,0.003673595,0.023280201,5.510822101,20.24452739,47.6609,0.339290986,0.503928806,0.004245474,0.002664365,0.545743286,2.316938998,1.098503944,0.383694644
R1,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.87204,4.691459165,6.967946427,0.003040365,0.019267314,5.510822101,16.75490966,58.6783,0.376007076,0.558461039,0.00532079,0.003339209,0.545743286,2.903785332,1.097030804,0.387714005
R2,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,4.663666658,6.926667863,,,,,5.93168,0.458930798,0.681622733,,,,,1.089957116,0.368468074
R2,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.103373079,4.609256225,,,,,3.80906,0.283456017,0.421000433,,,,,1.089957116,0.367693427
R2,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.02698,5.048146705,7.497713304,0.00343761,0.021784726,5.510822101,18.94405822,46.5341,0.433018708,0.64313704,0.003940923,0.002473235,0.545743286,2.150732445,1.097954957,0.383283547
R2,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.31123,5.207516089,7.734415211,0.002833911,0.017958978,5.510822101,15.61717723,54.6533,0.444657223,0.660423037,0.004933991,0.003096463,0.545743286,2.692692505,1.096550501,0.386245644
R3,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.321410519,4.93309432,,,,,4.57684,0.296811652,0.440836766,,,,,1.089957116,0.367973628
R3,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.664762912,5.443055293,,,,,4.45654,0.33105269,0.491692952,,,,,1.089957116,0.367929725
R3,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.35926,4.577164146,6.798190805,0.002811333,0.017815898,5.510822101,15.49275435,36.2236,0.377330829,0.560427132,0.003071272,0.001927461,0.545743286,1.676125811,1.096497975,0.379521752
R3,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-7.38205,4.787316326,7.110317391,0.003270699,0.020726982,5.510822101,18.02424072,59.0114,0.408141685,0.606188672,0.005294407,0.003322652,0.545743286,2.889387141,1.097566657,0.387835521
R4,H4,F,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.087903888,4.586280752,,,,,4.81041,0.280057226,0.415952411,,,,,1.089957116,0.36805887
R4,H4,NF,B,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-14.3398075,3.44907151,5.122701629,,,,,4.29452,0.329161571,0.488884186,,,,,1.089957116,0.367870596
R4,H4,F,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-5.16547,4.614324637,6.853383082,0.004312668,0.027330117,5.510822101,23.76634534,56.3829,0.412386144,0.612492714,0.005005148,0.003141119,0.545743286,2.73152579,1.099990634,0.386876625
R4,H4,NF,E,5-Feb,CLAY,0.922677204,942.4777961,14.85240771,129.15695,-8.12023,4.888217833,7.260180423,0.002923696,0.018527962,5.510822101,16.1119674,50.3212,0.400306931,0.594552175,0.004466699,0.002803201,0.545743286,2.437671113,1.096759381,0.384665202
R1,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,23.82954583,10.63397406,,,,,2.68594,1.254431147,0.559791965,,,,,1.085465099,0.367283541
R1,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,26.85062705,11.98213653,,,,,4.07699,1.357720849,0.605885164,,,,,1.085465099,0.367791208
R1,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,76.864,23.79025385,10.61643996,0.044717215,0.546578076,5.3894559,241.0014567,611.533,1.226116493,0.547156504,0.059076871,0.035994654,0.268650703,15.87104286,1.189611812,0.588990456
R1,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,65.0633,24.05546144,10.73478928,0.039180636,0.47890453,5.3894559,211.1623104,473.438,1.23821798,0.552556812,0.045548586,0.027752073,0.268650703,12.23665973,1.176728978,0.5387908
R2,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,24.12859671,10.76742601,,,,,0.938454,1.308198212,0.583785606,,,,,1.085465099,0.366645784
R2,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,25.2995098,11.28994791,,,,,2.09741,1.339905888,0.597935209,,,,,1.085465099,0.367068754
R2,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,46.9539,22.90683374,10.22221227,0.030684181,0.375052444,5.3894559,165.3710408,691.68,1.26263274,0.563451939,0.067011789,0.040829281,0.268650703,18.00276435,1.156952396,0.618101891
R2,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,35.5864,22.27916812,9.942115459,0.025350849,0.309863173,5.3894559,136.6272802,466.748,1.272552891,0.567878823,0.045082808,0.027468281,0.268650703,12.11152819,1.144534341,0.536357594
R3,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,23.25048988,10.37556939,,,,,3.69415,1.296780786,0.578690561,,,,,1.085465099,0.36765149
R3,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,25.03511673,11.17196207,,,,,1.54056,1.394161609,0.622146914,,,,,1.085465099,0.366865528
R3,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,77.4572,20.46481821,9.132458821,0.044995529,0.549979904,5.3894559,242.501417,635.833,1.170170855,0.522190671,0.061342891,0.037375306,0.268650703,16.47981079,1.19025932,0.597818637
R3,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,68.567,21.26,9.487310007,0.04082448,0.49899722,5.3894559,220.0217354,515.453,1.15,0.513189394,0.049859755,0.030378803,0.268650703,13.39485813,1.18055432,0.554069264
R4,H4,F,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,24.22095292,10.80864012,,,,,1.98129,1.321834312,0.589870738,,,,,1.085465099,0.367026375
R4,H4,NF,B,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-18.446565,27.79098863,12.40177444,,,,,4.44178,1.471569815,0.656690453,,,,,1.085465099,0.367924338
R4,H4,F,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,24.718,20.53990149,9.165964862,0.020251681,0.247536093,5.3894559,109.1455395,335.921,1.266665507,0.565251568,0.032400196,0.019740955,0.268650703,8.704335537,1.132658594,0.488750849
R4,H4,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,96.679,22.37,9.982649334,0.054013892,0.660211277,5.3894559,291.1054914,681.848,1.24,0.553352042,0.065740416,0.040054653,0.268650703,17.66120894,1.21123631,0.614531575
